account_no,family_members,segment_gender_f,segment_gender_m,age_group,district,region,segment_cd_lifestyle,segment_dsc_lifestyle,segment_cd_value_cnt,segment_dsc_value_cnt,segment_cd_lifestage,segment_dsc_lifestage,segment_cd_pss,segment_dsc_pss
840256081254,5,0,1,45-55 anos,porto,litoral norte,7,Os Promocionais Atentos,8,No Value,5,Active Adults,5,Low Price/own Brand
840256093100,4,1,1,35-45 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,1,Loyal Large,4,Family With Kids,6,Neutral Ps
840257357846,5,1,1,55-65 anos,setúbal,litoral sul,4,Os Generalistas Disciplinados,8,No Value,6,No Value,9,No Value
840265271332,0,1,0,55-65 anos,lisboa,litoral sul,6,Os Económicos Focados,3,Loyal Small,1,Family Supporters,2,High Ps
840265277037,4,0,1,25-35 anos,setúbal,litoral sul,2,Os Urbanos Sofisticados,7,Occasional Small,5,Active Adults,2,High Ps
840265575324,0,1,0,18-25 anos,aveiro,litoral norte,6,Os Económicos Focados,7,Occasional Small,5,Active Adults,3,Medium-high Ps
840274001661,5,0,1,25-35 anos,ilha terceira,INSCO,1,Os Saudáveis Exigentes,8,No Value,6,No Value,9,No Value
840278512917,0,0,1,18-25 anos,faro,sul,4,Os Generalistas Disciplinados,8,No Value,5,Active Adults,7,No Ps
840280834284,0,0,0,45-55 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,7,Occasional Small,3,Family With Young Adults,7,No Ps
840292042592,0,1,0,25-35 anos,viana do castelo,litoral norte,6,Os Económicos Focados,4,Frequent Medium,3,Family With Young Adults,2,High Ps
840296523363,3,1,0,45-55 anos,faro,sul,1,Os Saudáveis Exigentes,7,Occasional Small,5,Active Adults,8,Price Upscale
840301043251,3,1,0,25-35 anos,na,NA,5,Os Tradicionais Frequentes,7,Occasional Small,5,Active Adults,4,Medium Ps
840302694336,3,1,0,45-55 anos,braga,litoral norte,1,Os Saudáveis Exigentes,8,No Value,5,Active Adults,2,High Ps
840308205010,2,1,0,35-45 anos,setúbal,litoral sul,8,Sem Valor,7,Occasional Small,6,No Value,9,No Value
847005917864,0,1,1,35-45 anos,setúbal,litoral sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
847008386117,2,1,0,55-65 anos,lisboa,litoral sul,7,Os Promocionais Atentos,6,Occasional Medium,2,Senior,8,Price Upscale
847103427197,4,1,0,25-35 anos,setúbal,litoral sul,2,Os Urbanos Sofisticados,1,Loyal Large,4,Family With Kids,5,Low Price/own Brand
847104815771,0,1,0,45-55 anos,porto,litoral norte,2,Os Urbanos Sofisticados,6,Occasional Medium,5,Active Adults,2,High Ps
847105111827,0,1,0,45-55 anos,santarém,interior centro,8,Sem Valor,4,Frequent Medium,5,Active Adults,4,Medium Ps
847108296108,3,0,1,35-45 anos,faro,sul,1,Os Saudáveis Exigentes,2,Loyal Medium,4,Family With Kids,2,High Ps
849405544244,0,1,0,35-45 anos,na,NA,1,Os Saudáveis Exigentes,1,Loyal Large,5,Active Adults,8,Price Upscale
849406368726,0,0,0,25-35 anos,na,NA,3,Os Pais Práticos,4,Frequent Medium,5,Active Adults,8,Price Upscale
849408168994,0,0,1,35-45 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,1,Loyal Large,4,Family With Kids,2,High Ps
849409939562,0,0,0,55-65 anos,na,NA,7,Os Promocionais Atentos,8,No Value,2,Senior,4,Medium Ps
849414437780,0,0,0,18-25 anos,na,NA,6,Os Económicos Focados,6,Occasional Medium,5,Active Adults,1,Very High Ps
849415999184,0,1,0,45-55 anos,na,NA,1,Os Saudáveis Exigentes,6,Occasional Medium,5,Active Adults,2,High Ps
849416720057,0,0,0,45-55 anos,na,NA,3,Os Pais Práticos,5,Frequent Small,4,Family With Kids,5,Low Price/own Brand
849421934388,0,0,1,25-35 anos,braga,litoral norte,5,Os Tradicionais Frequentes,6,Occasional Medium,5,Active Adults,2,High Ps
849424543853,0,0,0,25-35 anos,na,NA,1,Os Saudáveis Exigentes,1,Loyal Large,4,Family With Kids,6,Neutral Ps
849429827870,0,0,0,25-35 anos,na,NA,3,Os Pais Práticos,8,No Value,6,No Value,9,No Value
849429902423,0,0,0,NA,na,NA,1,Os Saudáveis Exigentes,6,Occasional Medium,5,Active Adults,8,Price Upscale
839911680570,1,1,0,>=65 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,1,Loyal Large,2,Senior,2,High Ps
839916699307,2,0,1,45-55 anos,castelo branco,interior centro,8,Sem Valor,7,Occasional Small,6,No Value,9,No Value
839921652420,3,1,0,>=65 anos,lisboa,litoral sul,7,Os Promocionais Atentos,8,No Value,2,Senior,7,No Ps
839924447078,6,1,1,>=65 anos,porto,litoral norte,1,Os Saudáveis Exigentes,1,Loyal Large,1,Family Supporters,1,Very High Ps
839925128525,3,0,1,>=65 anos,na,NA,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
839926357474,1,1,0,55-65 anos,porto,litoral norte,5,Os Tradicionais Frequentes,5,Frequent Small,5,Active Adults,2,High Ps
839926729956,2,1,0,35-45 anos,porto,litoral norte,3,Os Pais Práticos,6,Occasional Medium,4,Family With Kids,1,Very High Ps
839935296570,2,0,1,>=65 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,4,Frequent Medium,2,Senior,2,High Ps
839937992493,2,1,0,>=65 anos,na,NA,1,Os Saudáveis Exigentes,7,Occasional Small,2,Senior,2,High Ps
839939563927,2,1,1,NA,porto,litoral norte,5,Os Tradicionais Frequentes,4,Frequent Medium,5,Active Adults,2,High Ps
839949793055,5,1,0,>=65 anos,aveiro,litoral norte,4,Os Generalistas Disciplinados,1,Loyal Large,2,Senior,5,Low Price/own Brand
839950445437,3,0,1,55-65 anos,lisboa,litoral sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
839963441075,2,0,1,35-45 anos,lisboa,litoral sul,6,Os Económicos Focados,7,Occasional Small,5,Active Adults,2,High Ps
839972548649,4,0,1,>=65 anos,setúbal,litoral sul,2,Os Urbanos Sofisticados,3,Loyal Small,2,Senior,1,Very High Ps
839983626810,7,1,0,45-55 anos,braga,litoral norte,7,Os Promocionais Atentos,6,Occasional Medium,6,No Value,3,Medium-high Ps
839986449546,4,1,1,35-45 anos,porto,litoral norte,3,Os Pais Práticos,4,Frequent Medium,4,Family With Kids,3,Medium-high Ps
839986806394,3,1,1,>=65 anos,santarém,interior centro,8,Sem Valor,3,Loyal Small,2,Senior,6,Neutral Ps
839997181381,4,1,0,55-65 anos,aveiro,litoral norte,5,Os Tradicionais Frequentes,3,Loyal Small,5,Active Adults,2,High Ps
839998144774,2,0,1,>=65 anos,braga,litoral norte,2,Os Urbanos Sofisticados,1,Loyal Large,2,Senior,1,Very High Ps
840001083397,1,1,0,55-65 anos,lisboa,litoral sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840001364670,1,1,0,>=65 anos,porto,litoral norte,2,Os Urbanos Sofisticados,4,Frequent Medium,2,Senior,1,Very High Ps
840002320866,3,0,1,45-55 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,8,No Value,6,No Value,9,No Value
840008318522,0,1,0,>=65 anos,lisboa,litoral sul,2,Os Urbanos Sofisticados,1,Loyal Large,2,Senior,8,Price Upscale
840024719228,4,1,0,55-65 anos,setúbal,litoral sul,7,Os Promocionais Atentos,6,Occasional Medium,3,Family With Young Adults,2,High Ps
840031112401,3,0,1,55-65 anos,setúbal,litoral sul,7,Os Promocionais Atentos,7,Occasional Small,2,Senior,7,No Ps
840040835315,1,0,0,45-55 anos,porto,litoral norte,7,Os Promocionais Atentos,8,No Value,5,Active Adults,4,Medium Ps
840054977704,1,0,1,35-45 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,6,Occasional Medium,4,Family With Kids,2,High Ps
840063848736,1,1,0,35-45 anos,porto,litoral norte,5,Os Tradicionais Frequentes,8,No Value,2,Senior,5,Low Price/own Brand
840083696888,3,1,1,45-55 anos,vila real,interior norte,4,Os Generalistas Disciplinados,6,Occasional Medium,6,No Value,9,No Value
840090248707,3,1,0,35-45 anos,lisboa,litoral sul,3,Os Pais Práticos,4,Frequent Medium,4,Family With Kids,5,Low Price/own Brand
840091472613,5,1,1,25-35 anos,ilha de são miguel,INSCO,6,Os Económicos Focados,4,Frequent Medium,4,Family With Kids,7,No Ps
840095405648,2,0,1,NA,na,NA,5,Os Tradicionais Frequentes,7,Occasional Small,2,Senior,3,Medium-high Ps
840111466653,2,0,1,25-35 anos,guarda,interior norte,3,Os Pais Práticos,7,Occasional Small,4,Family With Kids,3,Medium-high Ps
840116640994,2,0,1,>=65 anos,na,NA,7,Os Promocionais Atentos,6,Occasional Medium,2,Senior,5,Low Price/own Brand
840118635540,4,1,0,45-55 anos,na,NA,1,Os Saudáveis Exigentes,7,Occasional Small,5,Active Adults,4,Medium Ps
840119606164,1,1,0,>=65 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,3,Loyal Small,2,Senior,5,Low Price/own Brand
840119773743,2,1,0,>=65 anos,aveiro,litoral norte,5,Os Tradicionais Frequentes,3,Loyal Small,2,Senior,2,High Ps
840120799831,2,1,0,25-35 anos,porto,litoral norte,6,Os Económicos Focados,8,No Value,5,Active Adults,3,Medium-high Ps
840121939952,2,1,0,>=65 anos,faro,sul,7,Os Promocionais Atentos,6,Occasional Medium,2,Senior,2,High Ps
840124082253,2,1,0,>=65 anos,faro,sul,1,Os Saudáveis Exigentes,7,Occasional Small,2,Senior,2,High Ps
840133552440,2,1,0,>=65 anos,coimbra,litoral centro,1,Os Saudáveis Exigentes,6,Occasional Medium,2,Senior,4,Medium Ps
840154261229,7,1,0,45-55 anos,aveiro,litoral norte,6,Os Económicos Focados,1,Loyal Large,3,Family With Young Adults,3,Medium-high Ps
840162734763,4,0,1,45-55 anos,setúbal,litoral sul,6,Os Económicos Focados,5,Frequent Small,1,Family Supporters,5,Low Price/own Brand
840166092545,3,1,0,25-35 anos,portalegre,interior centro,7,Os Promocionais Atentos,5,Frequent Small,4,Family With Kids,5,Low Price/own Brand
840168280592,0,0,1,>=65 anos,setúbal,litoral sul,3,Os Pais Práticos,6,Occasional Medium,2,Senior,8,Price Upscale
840168807874,1,1,0,>=65 anos,leiria,litoral centro,5,Os Tradicionais Frequentes,8,No Value,2,Senior,4,Medium Ps
840170994544,0,1,0,>=65 anos,aveiro,litoral norte,4,Os Generalistas Disciplinados,8,No Value,2,Senior,4,Medium Ps
840174660128,4,1,0,25-35 anos,coimbra,litoral centro,3,Os Pais Práticos,6,Occasional Medium,3,Family With Young Adults,7,No Ps
840181586640,4,0,1,45-55 anos,setúbal,litoral sul,2,Os Urbanos Sofisticados,6,Occasional Medium,4,Family With Kids,8,Price Upscale
840189206790,4,0,1,45-55 anos,viseu,interior norte,5,Os Tradicionais Frequentes,8,No Value,6,No Value,9,No Value
840191541995,9,1,0,>=65 anos,na,NA,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840209312661,1,1,0,55-65 anos,porto,litoral norte,4,Os Generalistas Disciplinados,2,Loyal Medium,5,Active Adults,8,Price Upscale
840211108347,2,1,1,>=65 anos,santarém,interior centro,1,Os Saudáveis Exigentes,1,Loyal Large,2,Senior,6,Neutral Ps
840213018507,2,1,0,25-35 anos,lisboa,litoral sul,7,Os Promocionais Atentos,7,Occasional Small,5,Active Adults,2,High Ps
840216743758,2,1,1,>=65 anos,portalegre,interior centro,3,Os Pais Práticos,5,Frequent Small,1,Family Supporters,2,High Ps
840216934009,4,0,1,35-45 anos,guarda,interior norte,3,Os Pais Práticos,8,No Value,4,Family With Kids,2,High Ps
840221976714,0,0,1,45-55 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,1,Loyal Large,2,Senior,1,Very High Ps
840231903748,5,1,0,>=65 anos,na,NA,5,Os Tradicionais Frequentes,3,Loyal Small,2,Senior,4,Medium Ps
840232534163,4,1,0,35-45 anos,braga,litoral norte,4,Os Generalistas Disciplinados,4,Frequent Medium,5,Active Adults,1,Very High Ps
840236483839,0,0,1,45-55 anos,lisboa,litoral sul,6,Os Económicos Focados,7,Occasional Small,5,Active Adults,3,Medium-high Ps
840240212817,1,0,1,25-35 anos,na,NA,5,Os Tradicionais Frequentes,1,Loyal Large,3,Family With Young Adults,2,High Ps
840241794890,0,0,1,25-35 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,8,No Value,2,Senior,5,Low Price/own Brand
840250369699,0,0,1,18-25 anos,leiria,litoral centro,8,Sem Valor,7,Occasional Small,2,Senior,4,Medium Ps
840254564899,0,0,0,45-55 anos,na,NA,8,Sem Valor,8,No Value,6,No Value,9,No Value
840259615917,2,1,1,>=65 anos,viseu,interior norte,5,Os Tradicionais Frequentes,5,Frequent Small,2,Senior,1,Very High Ps
840260210275,4,1,0,55-65 anos,viana do castelo,litoral norte,7,Os Promocionais Atentos,8,No Value,6,No Value,2,High Ps
840275106143,3,1,0,45-55 anos,setúbal,litoral sul,5,Os Tradicionais Frequentes,7,Occasional Small,5,Active Adults,8,Price Upscale
840277387465,1,0,1,45-55 anos,na,NA,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840278113490,2,1,0,>=65 anos,santarém,interior centro,7,Os Promocionais Atentos,7,Occasional Small,2,Senior,9,No Value
840282156954,0,0,1,45-55 anos,na,NA,2,Os Urbanos Sofisticados,1,Loyal Large,5,Active Adults,5,Low Price/own Brand
840291041609,0,1,0,18-25 anos,porto,litoral norte,3,Os Pais Práticos,5,Frequent Small,4,Family With Kids,5,Low Price/own Brand
840295192953,2,0,0,35-45 anos,porto,litoral norte,8,Sem Valor,7,Occasional Small,6,No Value,9,No Value
840298759807,0,0,0,45-55 anos,na,NA,8,Sem Valor,8,No Value,6,No Value,9,No Value
840298965574,3,1,0,35-45 anos,porto,litoral norte,7,Os Promocionais Atentos,4,Frequent Medium,1,Family Supporters,4,Medium Ps
840299304993,0,1,0,25-35 anos,porto,litoral norte,1,Os Saudáveis Exigentes,5,Frequent Small,2,Senior,4,Medium Ps
840301487376,2,0,1,35-45 anos,,NA,3,Os Pais Práticos,8,No Value,5,Active Adults,9,No Value
847000069377,0,1,1,>=65 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,8,No Value,2,Senior,3,Medium-high Ps
847000459161,0,1,0,>=65 anos,porto,litoral norte,5,Os Tradicionais Frequentes,8,No Value,6,No Value,9,No Value
847001428364,0,1,0,55-65 anos,lisboa,litoral sul,7,Os Promocionais Atentos,7,Occasional Small,2,Senior,7,No Ps
847003314252,0,1,0,35-45 anos,santarém,interior centro,3,Os Pais Práticos,5,Frequent Small,4,Family With Kids,1,Very High Ps
847005819380,0,1,0,25-35 anos,faro,sul,7,Os Promocionais Atentos,2,Loyal Medium,4,Family With Kids,6,Neutral Ps
847006317281,0,1,0,>=65 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,7,Occasional Small,2,Senior,2,High Ps
847008705628,0,1,1,45-55 anos,na,NA,6,Os Económicos Focados,4,Frequent Medium,3,Family With Young Adults,3,Medium-high Ps
847010015401,0,0,1,45-55 anos,ilha da madeira,litoral sul,8,Sem Valor,8,No Value,6,No Value,9,No Value
847099352629,0,0,1,55-65 anos,évora,interior sul,2,Os Urbanos Sofisticados,6,Occasional Medium,3,Family With Young Adults,8,Price Upscale
847101014702,0,1,1,45-55 anos,coimbra,litoral centro,5,Os Tradicionais Frequentes,1,Loyal Large,4,Family With Kids,6,Neutral Ps
847109692333,3,0,1,35-45 anos,porto,litoral norte,2,Os Urbanos Sofisticados,2,Loyal Medium,4,Family With Kids,5,Low Price/own Brand
847110148702,0,0,1,45-55 anos,porto,litoral norte,8,Sem Valor,8,No Value,6,No Value,9,No Value
847110362894,2,1,1,35-45 anos,setúbal,litoral sul,6,Os Económicos Focados,2,Loyal Medium,5,Active Adults,6,Neutral Ps
847198429250,0,0,0,45-55 anos,na,NA,8,Sem Valor,8,No Value,6,No Value,9,No Value
849408240747,0,1,0,45-55 anos,na,NA,3,Os Pais Práticos,4,Frequent Medium,3,Family With Young Adults,5,Low Price/own Brand
849423522637,0,0,0,18-25 anos,na,NA,6,Os Económicos Focados,8,No Value,6,No Value,9,No Value
849425758294,0,0,0,25-35 anos,na,NA,6,Os Económicos Focados,6,Occasional Medium,5,Active Adults,7,No Ps
849425762215,0,0,0,45-55 anos,na,NA,5,Os Tradicionais Frequentes,8,No Value,6,No Value,9,No Value
849431306038,0,0,1,25-35 anos,ilha da madeira,litoral sul,7,Os Promocionais Atentos,7,Occasional Small,5,Active Adults,5,Low Price/own Brand
839905288956,4,1,1,35-45 anos,braga,litoral norte,6,Os Económicos Focados,7,Occasional Small,2,Senior,3,Medium-high Ps
839906200684,2,0,1,>=65 anos,setúbal,litoral sul,2,Os Urbanos Sofisticados,1,Loyal Large,2,Senior,6,Neutral Ps
839908755458,4,1,0,45-55 anos,lisboa,litoral sul,7,Os Promocionais Atentos,1,Loyal Large,5,Active Adults,3,Medium-high Ps
839908815664,2,1,0,45-55 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,6,Occasional Medium,5,Active Adults,8,Price Upscale
839910142649,4,0,1,>=65 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,5,Frequent Small,2,Senior,3,Medium-high Ps
839911801593,3,1,1,35-45 anos,coimbra,litoral centro,7,Os Promocionais Atentos,6,Occasional Medium,4,Family With Kids,4,Medium Ps
839915254357,2,1,0,45-55 anos,na,NA,7,Os Promocionais Atentos,8,No Value,6,No Value,3,Medium-high Ps
839925424627,3,1,1,45-55 anos,porto,litoral norte,5,Os Tradicionais Frequentes,1,Loyal Large,2,Senior,6,Neutral Ps
839926642686,3,1,0,45-55 anos,porto,litoral norte,2,Os Urbanos Sofisticados,1,Loyal Large,3,Family With Young Adults,1,Very High Ps
839928780638,9,1,1,>=65 anos,porto,litoral norte,5,Os Tradicionais Frequentes,1,Loyal Large,2,Senior,8,Price Upscale
839934211079,3,1,1,45-55 anos,lisboa,litoral sul,2,Os Urbanos Sofisticados,2,Loyal Medium,3,Family With Young Adults,6,Neutral Ps
839934569647,1,1,0,45-55 anos,porto,litoral norte,1,Os Saudáveis Exigentes,3,Loyal Small,5,Active Adults,2,High Ps
839935381057,4,1,0,45-55 anos,lisboa,litoral sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
839944926963,1,1,0,45-55 anos,na,NA,1,Os Saudáveis Exigentes,4,Frequent Medium,3,Family With Young Adults,6,Neutral Ps
839949898088,4,1,1,45-55 anos,porto,litoral norte,6,Os Económicos Focados,5,Frequent Small,3,Family With Young Adults,3,Medium-high Ps
839958399333,2,0,1,45-55 anos,guarda,interior norte,4,Os Generalistas Disciplinados,1,Loyal Large,3,Family With Young Adults,3,Medium-high Ps
839963079513,1,0,1,45-55 anos,porto,litoral norte,2,Os Urbanos Sofisticados,5,Frequent Small,4,Family With Kids,4,Medium Ps
839964382711,4,1,1,45-55 anos,santarém,interior centro,2,Os Urbanos Sofisticados,1,Loyal Large,4,Family With Kids,1,Very High Ps
839964725044,4,1,0,35-45 anos,lisboa,litoral sul,7,Os Promocionais Atentos,6,Occasional Medium,2,Senior,7,No Ps
839964837426,2,1,0,45-55 anos,lisboa,litoral sul,7,Os Promocionais Atentos,6,Occasional Medium,5,Active Adults,5,Low Price/own Brand
839967038940,1,0,1,45-55 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,8,No Value,6,No Value,9,No Value
839971036529,3,1,1,>=65 anos,évora,interior sul,2,Os Urbanos Sofisticados,1,Loyal Large,2,Senior,8,Price Upscale
839975180528,4,1,0,>=65 anos,lisboa,litoral sul,8,Sem Valor,8,No Value,6,No Value,9,No Value
839976008821,3,1,1,>=65 anos,lisboa,litoral sul,7,Os Promocionais Atentos,3,Loyal Small,5,Active Adults,3,Medium-high Ps
839977314877,4,0,1,45-55 anos,lisboa,litoral sul,6,Os Económicos Focados,6,Occasional Medium,4,Family With Kids,6,Neutral Ps
839991858456,2,0,1,>=65 anos,aveiro,litoral norte,5,Os Tradicionais Frequentes,1,Loyal Large,2,Senior,1,Very High Ps
839993570790,1,1,0,35-45 anos,porto,litoral norte,1,Os Saudáveis Exigentes,3,Loyal Small,5,Active Adults,1,Very High Ps
839993939108,3,0,1,>=65 anos,coimbra,litoral centro,7,Os Promocionais Atentos,6,Occasional Medium,6,No Value,9,No Value
839998313969,5,1,0,>=65 anos,na,NA,3,Os Pais Práticos,6,Occasional Medium,1,Family Supporters,6,Neutral Ps
840015620045,2,1,0,>=65 anos,santarém,interior centro,5,Os Tradicionais Frequentes,1,Loyal Large,2,Senior,6,Neutral Ps
840033323645,1,0,1,>=65 anos,coimbra,litoral centro,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840037416602,3,1,0,35-45 anos,leiria,litoral centro,5,Os Tradicionais Frequentes,6,Occasional Medium,4,Family With Kids,4,Medium Ps
840039195752,0,1,0,35-45 anos,braga,litoral norte,7,Os Promocionais Atentos,7,Occasional Small,3,Family With Young Adults,3,Medium-high Ps
840041219343,4,1,0,>=65 anos,porto,litoral norte,1,Os Saudáveis Exigentes,1,Loyal Large,2,Senior,4,Medium Ps
840042225968,1,1,0,>=65 anos,porto,litoral norte,1,Os Saudáveis Exigentes,7,Occasional Small,1,Family Supporters,4,Medium Ps
840043762349,3,1,1,55-65 anos,leiria,litoral centro,1,Os Saudáveis Exigentes,4,Frequent Medium,4,Family With Kids,2,High Ps
840046986301,2,1,0,>=65 anos,braga,litoral norte,5,Os Tradicionais Frequentes,5,Frequent Small,2,Senior,3,Medium-high Ps
840074573887,2,1,1,>=65 anos,viana do castelo,litoral norte,2,Os Urbanos Sofisticados,8,No Value,2,Senior,8,Price Upscale
840090809219,2,1,0,>=65 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,5,Frequent Small,2,Senior,2,High Ps
840090867090,4,0,0,35-45 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,4,Frequent Medium,5,Active Adults,2,High Ps
840109476128,5,0,1,25-35 anos,ilha da madeira,litoral sul,6,Os Económicos Focados,2,Loyal Medium,4,Family With Kids,6,Neutral Ps
840110565067,7,0,1,35-45 anos,lisboa,litoral sul,3,Os Pais Práticos,1,Loyal Large,4,Family With Kids,8,Price Upscale
840111967829,2,1,1,>=65 anos,lisboa,litoral sul,2,Os Urbanos Sofisticados,1,Loyal Large,5,Active Adults,6,Neutral Ps
840113884837,4,1,0,25-35 anos,braga,litoral norte,1,Os Saudáveis Exigentes,2,Loyal Medium,5,Active Adults,8,Price Upscale
840121099084,2,1,0,55-65 anos,porto,litoral norte,5,Os Tradicionais Frequentes,4,Frequent Medium,3,Family With Young Adults,2,High Ps
840126967473,3,1,0,25-35 anos,viseu,interior norte,7,Os Promocionais Atentos,6,Occasional Medium,4,Family With Kids,7,No Ps
840135448680,0,0,1,25-35 anos,ilha da madeira,litoral sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840140709035,4,1,1,35-45 anos,setúbal,litoral sul,6,Os Económicos Focados,6,Occasional Medium,4,Family With Kids,2,High Ps
